Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1728;EE;2025-07-17 16:24:05.471000;;;905115;INJETOR MEIO CONTRASTE;MEDRAD;SALIENT DC-009-DW;;SENC;TOMOGRAFIA;;EM USO;NÃO;;;;;0;0;4;;255;;;NÃO;;0;;0;MARIA KAROLINE DA SILVA ANDRADE
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2813;SR;2025-10-20 09:13:02.725000;2025-10-20 09:19:26.244000;HCPE-0022,412.316;CI50090695;ULTRASSOM;PHILIPS;HD-7;;SENC;UNIDADE DE DIAGNÓSTICO POR IMAGEM;;EM USO;NÃO;;;;;0;0;;1241;0;;;NÃO;;0;;0;JULIA MARIA ALVES FERNANDES
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.469;CO;2024-07-29 15:59:11.092000;2024-08-02 11:26:45.282000;770.161,HCPE-3052;0008120215;AQUECEDOR CONTRASTE;ECKERT & ZIEGLER;EZ-100;;SENC;MEDICINA NUCLEAR;;EM USO;NÃO;3;91;3;90;3;90;2802;;360;;;NÃO;;0;;0;ANTONIO AUGUSTO SILVA OLIVEIRA,
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.310;CO;2024-06-26 08:51:47.847000;2025-01-15 13:54:23.117000;HCPE-3400,;RU039A003;VIDEO GASTROSCOPIO;FUJINON;EG-530-UR-2;;SENC;ENDOSCOPIA;;EM USO;NÃO;203;4877;203;4877;203;4876;;;105;;203;SIM;NÃO;0;6156;6156;FABIANA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2803;CO;2025-10-17 09:42:04.283000;2025-10-20 08:10:29.758000;HCPE-3742;3001101;ARMARIO ARMAZENAMENTO ENDOSCOPIO;ATEMOH;ENDO GUARD STERILIZED;;SENC;ENDOSCOPIA;;EM USO;NÃO;2;70;2;70;0;0;4213;9;180;;;NÃO;;0;;0;EDNALDO FELISBERTO DE LIMA JUNIOR
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1750;CO;2025-07-21 14:33:16.047000;2025-07-22 10:12:10.097000;HCPE-1476,410.782;07473;MONITOR MULTIPARAMETRICO;NIHON KOHDEN;MU-671-RK;;SENC;hemodinâmica;;EM USO;NÃO;0;19;0;19;0;0;59;;120;;;NÃO;;0;;0;KLECIANE SIQUEIRA DE ALBUQUERQUE MORAES
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2802;CO;2025-10-17 09:37:53.071000;2025-10-20 07:38:51.133000;HCPE-0923,;AMTV00262;UNI ANESTESIA;GE HEALTHCARE;AESTIVA-5-MRI;;SENC;RESSONÂNCIA;;EM USO;NÃO;2;70;0;4;0;1;251;;80;;;NÃO;;0;;0;VIVIANY DE FATIMA BRITO BARBOSA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.479;CO;2024-08-01 08:00:12.586000;2024-08-09 08:56:27.517000;HCPE-1149,410.063;121505431;MONITOR MULTIPARAMETRICO;DIXTAL;DX-2021;;SENC;central de equipamentos;;EM USO;NÃO;8;192;6;152;0;0;9141;;45;;;NÃO;;0;;0;DANIELE CORREIA DE LIMA FAZIO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.349;CO;2025-02-17 10:12:09.013000;2025-03-26 16:21:59.752000;HCPE-1462,414.824;85914;DENSITOMETRO OSSEO RAIO-X FEIXE DUPLO;HOLOGIC;DISCOVERY WI;;SENC;DENSITOMETRIA;;EM USO;NÃO;37;894;23;558;0;0;1469;26;240;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2779;CO;2025-10-15 15:36:45.709000;2025-10-20 07:34:36.944000;HCPE-3837;6388262WX0;ULTRASSOM PORTATIL;GE HEALTHCARE;VERSANA ACTIVE;;SENC;ULTRASSONOGRAFIA;;EM USO;NÃO;4;111;2;50;0;0;195;;180;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2900;CO;2025-10-28 14:20:16.093000;2025-10-29 08:12:31.228000;HCPE-1433;20120066500;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;7º SUL - 0716C;;EM USO;NÃO;0;17;0;17;0;0;24;71;60;;;NÃO;;0;;0;SEVERINO MOURA PESSOA DE SANTANA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.339;CO;2025-02-14 09:40:48.728000;2025-02-17 11:26:27.748000;;;SENSOR OXIMETRO PULSO;;;1;SENC;hemodinâmica;;EM USO;;3;73;2;70;0;6;397;;60;;;NÃO;;0;;0;RAQUEL
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.513;CO;2024-08-15 14:27:47.287000;2025-05-07 13:52:51.302000;HCPE-2085,-;137306;SIS IMAGEM DIGITAL ANGIOGRAFICO CARDIOVASCULAR;SIEMENS;ARTIS ZEE FLOOR;;SENC;HEMODINÂMICA;;EM USO;NÃO;264;6359;264;6359;0;0;0;178;840;;264;SIM;NÃO;0;;0;FRANCISCA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.331;CO;2025-02-13 10:38:40.381000;2025-02-14 08:39:10.042000;HCPE-0319,414.843;19233;SIS RADIOGRAFICO-FLUOROSCOPICO;SIEMENS;AXIOM ICONOS MD;;SENC;TELECOMANDADO;;EM USO;NÃO;0;22;0;21;0;0;228;15;210;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.518;SOS;2024-08-16 14:58:30.903000;;HCPE-1685;2900951;VIDEO GASTROSCOPIO;OLYMPUS;GIF Q-150;;SENC;ENDOSCOPIA;;PARADO;NÃO;;;;;;;;;;;;NÃO;;;;0;EDNALDO FELISBERTO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.195;CO;2024-05-08 09:45:09.562000;2024-06-05 09:58:39.171000;HCPE-1154,417.041;20120070611;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;10 sul;;EM USO;NÃO;28;672;26;647;26;647;38852;;40;;;NÃO;;0;;0;MONICA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.314;CO;2025-02-12 09:05:17.947000;2025-02-12 14:21:48.698000;HCPE-1154,417.041;20120070611;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;PET SCAN;;EM USO;NÃO;0;5;0;4;0;2;35;120;90;;;NÃO;;97.97;;97.97;ANA LUCIA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.532;AEP;2024-08-20 08:44:30.395000;;HCPE-2285,;7G361K302;VIDEO GASTROSCOPIO;FUJINON;EG-530-WR;;SENC;SERVIÇO DE ENDOSCOPIA;;PARADO;NÃO;;;;;344;8261;;;10;;;SIM;NÃO;0;;0;EDNALDO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2746;CO;2025-10-10 13:32:10.413000;2025-10-13 09:31:14.505000;HCPE-1154,417.041;20120070611;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;7° SUL - Leito 708A ;;EM USO;NÃO;2;67;0;2;0;0;113;239;120;;;NÃO;;0;;0;SEVERINO MOURA PESSOA DE SANTANA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2864;CO;2025-10-23 11:36:00.768000;2025-10-24 09:45:02.071000;;;SENSOR OXIMETRO PULSO;;;1;SENC;SERVIÇO DE ENDOSCOPIA;;EM USO;;0;22;0;21;0;2;178;;120;;;NÃO;;0;;0;EDNALDO FELISBERTO DE LIMA JUNIOR
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.849;CO;2025-04-11 15:38:40.795000;2025-04-15 10:38:48.985000;;;SENSOR OXIMETRO PULSO;;;1;SENC;ENDOSCOPIA;;EM USO;;3;91;3;90;2;69;0;;40;;;NÃO;;560;;560;FABIANA RIBEIRO DA SILVA BRAGA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1798;CO;2025-07-28 12:28:52.381000;2025-07-28 14:22:20.389000;HCPE-2791,;7060334;TESTE VAZAMENTO ENDOSCOPIO;OLYMPUS;MU-1;;SENC;SERVIÇO DE ENDOSCOPIA;;EM USO;NÃO;0;1;0;1;0;0;99;;120;;;NÃO;;0;;0;EDNALDO FELISBERTO DE LIMA JUNIOR
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1801;AE;2025-07-28 15:39:16.821000;;HCPE-1901,760.292;MPF16C77C028;RAIO-X MOVEL;SHIMADZU;MOBILEART EVOLUTION;;SENC;UTI ADULTO- 5º ANDAR;;EM USO;NÃO;;;;;0;0;;0;15;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.538;CO;2024-08-21 14:10:35.676000;2024-09-09 10:15:36.004000;HCPE-1468,414.863;5631;SIS DIGITALIZACAO IMAGEM RADIOGRAFIA;AGFA;CR-85-X;;SENC;RAIO-X;;EM USO;NÃO;18;452;18;451;18;451;27098;359;120;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.539;CO;2024-08-21 14:12:05.002000;2025-06-11 13:24:03.013000;HCPE-3650,;SDM200100114;MAMOGRAFO;HOLOGIC;SELENIA DIMENSION-3000 2-D;;SENC;MAMOGRAFIA;;EM USO;NÃO;293;7055;293;7033;0;0;;;10;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.540;CO;2024-08-21 15:07:37.068000;2024-08-21 15:13:22.835000;HCPE-1506,760.706,6021/2012;PAB30001001;SIS RADIOGRAFICO FILME;PHILIPS;COMPACTO PLUS;;SENC;RAIO-X;;EM USO;NÃO;0;0;0;0;0;0;;511;0;;0;SIM;NÃO;0;2100;2100;TIAGO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1812;CO;2025-07-29 09:36:13.121000;2025-08-21 11:16:03.087000;HCPE-3598;2339671;VIDEO COLONOSCOPIO;OLYMPUS;CF H-170-L;;SENC;ENDOSCOPIA;;EM USO;NÃO;23;553;23;553;23;553;;;50;;;NÃO;;0;;0;EDNALDO FELISBERTO DE LIMA JUNIOR
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.205;CO;2024-05-13 08:57:07.832000;2024-05-14 08:41:11.561000;HCPE-1153,417.047;20120034525;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;UTI ADULTO - CLÍNICA;;EM USO;NÃO;0;23;0;23;0;23;1419;;240;;;NÃO;;0;;0;JANAÍNA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1837;AVT;2025-07-30 09:09:01.204000;;HCPE-0319,414.843;19233;SIS RADIOGRAFICO-FLUOROSCOPICO;SIEMENS;AXIOM ICONOS MD;;SENC;TELECOMANDADO;;PARADO;NÃO;;;;;22;530;;15;115;;;SIM;NÃO;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.256;CO;2025-02-10 10:07:12.032000;2025-02-18 15:22:16.236000;;405KCBDKR501;CASSETE DIGITALIZADOR;LG;14-HQ-701-G;;SENC;RAIO-X;;EM USO;NÃO;8;197;8;192;1;27;1647;;130;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.255;CO;2025-02-10 10:04:43.368000;2025-06-11 14:40:02.174000;HCPE-3090,770.862;6038072WX0;ULTRASSOM;GE HEALTHCARE;VERSANA PREMIER;;SENC;ULTRASSOM;;EM USO;NÃO;121;2908;121;2908;0;0;;802;10;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2728;CO;2025-10-09 09:32:45.393000;2025-10-29 13:03:50.709000;HCPE-3652,;CT-1312/541039;TOMOGRAFO COMPUTADORIZADO;PHILIPS;INCISIVE CT;;SENC;TOMOGRAFIA;;EM USO;NÃO;20;483;20;483;0;0;61;15;70;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1845;CO;2025-07-31 09:36:27.416000;2025-08-21 11:33:01.294000;HCPE-1344,417.828;PET14201PT8;PET CT;GE HEALTHCARE;DISCOVERY;;SENC;PET SCAN;;EM USO;NÃO;21;505;21;505;0;0;;16;25;;17;SIM;NÃO;0;;0;ANTONIO AUGUSTO SILVA OLIVEIRA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1846;CO;2025-07-31 09:44:12.594000;2025-08-21 11:29:25.965000;HCPE-3037;NM63GY50121;GAMA CAMARA SPECT CT;GE HEALTHCARE;DISCOVERY NM-630-SPECT;;SENC;MEDICINA NUCLEAR;;EM USO;NÃO;21;505;21;505;0;0;;65;10;;17;SIM;NÃO;0;;0;ANTONIO AUGUSTO SILVA OLIVEIRA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.245;CO;2025-02-07 08:21:24.484000;2025-02-11 09:29:18.293000;HCPE-2157,759.699;52171;BALANCA PACIENTE PLATAFORMA ELETRONICA;LIDER;P-180-C;;SENC;DENSITOMETRIA;;EM USO;NÃO;4;97;0;0;0;0;0;63;720;;;NÃO;;0;;0;HELDER GUILHERME
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.548;SR;2024-08-23 08:09:31.245000;2024-09-17 16:18:08.651000;HCPE-1149,410.063;121505431;MONITOR MULTIPARAMETRICO;DIXTAL;DX-2021;;SENC;CENTRAL DE EQUIPAMENTOS;;EM USO;NÃO;;;;;0;0;;13;0;;;NÃO;;0;;0;DANIELE CORREIA DE LIMA FAZIO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.242;CO;2025-02-06 10:01:42.977000;2025-05-07 10:17:25.092000;HCPE-1122,412.150;LS7500755SU1;ULTRASSOM;GE HEALTHCARE;LOGIQ S-7-EXPERT;;SENC;UNIDADE DE DIAGNÓSTICO POR IMAGEM;;EM USO;NÃO;90;2160;90;2160;89;2153;410;700;100;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.241;CO;2025-02-06 09:31:45.813000;2025-06-05 10:35:01.008000;HCPE-0914,;MRR8279;RESSONANCIA MAGNETICA;GE HEALTHCARE;SIGNA HDI;;SENC;RESSONÂNCIA;;EM USO;NÃO;119;2857;119;2856;0;0;;0;535;;119;SIM;NÃO;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.555;CO;2024-08-26 09:56:32.187000;2024-08-30 11:41:54.505000;HCPE-2132,6369/2012;10684;IDENTIFICADOR CASSETE DIGITAL;AGFA;NX ADC CR USER STATION;;SENC;RAIO-X;;EM USO;NÃO;4;97;3;95;3;95;27;;150;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.301;CO;2024-06-25 09:30:18.571000;2024-10-17 13:16:17.462000;HCPE-2908,;2931244;VIDEO GASTROSCOPIO;OLYMPUS;GIF H-170;;SENC;ENDOSCOPIA;;EM USO;NÃO;114;2739;114;2739;114;2739;47;;15;;112;SIM;NÃO;0;8843.13;8843.13;FABIANA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1859;CO;2025-07-31 16:32:09.185000;2025-08-01 14:32:56.118000;HCPE-1432,414.835;20120066499;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;7° SUL;;EM USO;NÃO;0;22;0;19;0;0;1055;;180;;;NÃO;;0;;0;MAURICELIA ALEXANDRE
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.572;CO;2024-08-27 09:15:00.115000;2025-05-07 10:21:08.354000;HCPE-1132,412.163;LS7500708SU1;ULTRASSOM;GE HEALTHCARE;LOGIQ S-7-EXPERT;;SENC;UNIDADE DE DIAGNÓSTICO POR IMAGEM;;EM USO;NÃO;253;6073;253;6073;0;0;;364;15;;;NÃO;;0;;0;LEONARDO REZENDE FREIRE RIBEIRO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2683;AVT;2025-10-06 14:14:29.846000;;HCPE-3090,770.862;6038072WX0;ULTRASSOM;GE HEALTHCARE;VERSANA PREMIER;;SENC;ULTRASSOM;;PARADO;NÃO;;;;;0;23;1397;38;90;;;SIM;NÃO;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2681;CO;2025-10-06 13:58:41.253000;2025-10-07 13:01:21.344000;HCPE-3742;3001101;ARMARIO ARMAZENAMENTO ENDOSCOPIO;ATEMOH;ENDO GUARD STERILIZED;;SENC;ENDOSCOPIA;;EM USO;NÃO;0;23;0;1;0;0;59;;80;;;NÃO;;0;;0;FABIANA RIBEIRO DA SILVA BRAGA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.612;CO;2024-09-04 08:03:24.067000;2024-09-09 09:44:33.498000;HCPE-0319,414.843;19233;SIS RADIOGRAFICO-FLUOROSCOPICO;SIEMENS;AXIOM ICONOS MD;;SENC;TELECOMANDADO;;EM USO;NÃO;5;121;5;121;5;121;7266;190;480;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2655;AVT;2025-10-02 16:28:04.908000;;COM-UNIVEN-3;86617583;IMPRESSORA LASER;FUJIFILM;DRYPIX-4000;;SENC;TOMOGRAFIA;;PARADO;NÃO;;;;;0;0;;;0;;;SIM;NÃO;0;;0;GABRIELA LEITE PEREIRA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2912;CO;2025-10-29 13:29:41.325000;2025-11-07 15:59:25.953000;HCPE-3270,;305622M;DENSITOMETRO OSSEO RAIO-X FEIXE DUPLO;HOLOGIC;HORIZON WI;;SENC;DENSITOMETRIA;;EM USO;NÃO;9;218;9;218;5;139;21;69;220;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1891;CO;2025-08-04 11:09:47.224000;2025-08-05 08:36:52.609000;;;BRACADEIRA;;;1;SENC;hemodinâmica;;EM USO;;0;21;0;21;0;20;1256;;60;;;NÃO;;0;;0;KLECIANE SIQUEIRA DE ALBUQUERQUE MORAES
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.661;CO;2024-09-18 14:21:43.544000;2024-09-18 14:38:59.485000;HCPE-2105;301201246959;INJETOR MEIO CONTRASTE;BAYER;SPECTRIS SOLARIS EP;;SENC;RESSONÂNCIA;;EM USO;NÃO;0;0;0;0;0;0;;;15;;0;SIM;NÃO;0;47000.07;47000.07;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.186;CO;2025-01-31 08:46:40.816000;2025-05-28 12:44:47.769000;HCPE-1344,417.828;PET14201PT8;PET CT;GE HEALTHCARE;DISCOVERY;;SENC;PET SCAN;;EM USO;NÃO;117;2811;117;2811;0;0;0;134;65;;117;SIM;NÃO;0;;0;VINICIUS DE OLIVEIRA MENEZES
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.169;CO;2025-01-29 14:51:50.958000;2025-03-11 16:17:23.466000;HCPE-2572,771.153;SPC19431126WA;UNI ANESTESIA;GE HEALTHCARE;9100-C NXT;;SENC;BLOCO CIRÚRGICO;;PARADO;NÃO;41;985;41;985;0;0;1;72;1140;;0;SIM;NÃO;0;8025.79;8025.79;MARIA KAROLINE DA SILVA ANDRADE
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.682;AEP;2024-09-23 09:51:00.643000;;HCPE-2103;5G361K231;VIDEO GASTROSCOPIO;FUJINON;EG-530-WR;;SENC;ENDOSCOPIA;;PARADO;NÃO;;;;;310;7444;;;0;;;SIM;NÃO;0;;0;FABIANA RIBEIRO DA SILVA BRAGA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.144;CO;2025-01-28 11:44:40.526000;2025-01-28 16:13:09.321000;HCPE-0319,414.843;19233;SIS RADIOGRAFICO-FLUOROSCOPICO;SIEMENS;AXIOM ICONOS MD;;SENC;TELECOMANDADO;;EM USO;NÃO;0;4;0;2;0;1;157;87;120;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.683;CO;2024-09-23 10:02:00.915000;2025-01-16 09:04:14.684000;HCPE-3037;NM63GY50121;GAMA CAMARA SPECT CT;GE HEALTHCARE;DISCOVERY NM-630-SPECT;;SENC;MEDICINA NUCLEAR;;EM USO;NÃO;114;2759;114;2759;0;0;;;25;;114;SIM;NÃO;0;;0;VINICIUS
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.693;CO;2024-09-25 15:14:20.969000;2024-09-25 15:19:09.793000;HCPE-1473,414.972;QCB14Y2316;TOMOGRAFO COMPUTADORIZADO;TOSHIBA;AQUILION CX;;SENC;TOMOGRAFIA( DIAGIMAGEM);;PARADO;NÃO;0;0;0;0;0;0;0;467;20;;;NÃO;;0;;0;LEONARDO REZENDE FREIRE RIBEIRO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2918;CO;2025-10-30 07:08:04.746000;2025-10-30 08:50:55.441000;;405KCBDKR501;CASSETE DIGITALIZADOR;LG;14-HQ-701-G;;SENC;RAIO-X;;EM USO;NÃO;0;1;0;1;0;1;12;49;120;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2540;CO;2025-09-29 10:21:23.196000;2025-10-28 13:46:00.399000;HCPE-0914,;MRR8279;RESSONANCIA MAGNETICA;GE HEALTHCARE;SIGNA HDI;;SENC;RESSONÂNCIA;;EM USO;NÃO;29;699;29;699;0;0;;0;20;;29;SIM;NÃO;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1961;CO;2025-08-08 08:46:16.052000;2025-08-23 11:16:03.569000;HCPE-1462,414.824;85914;DENSITOMETRO OSSEO RAIO-X FEIXE DUPLO;HOLOGIC;DISCOVERY WI;;SENC;DENSITOMETRIA;;EM USO;NÃO;15;362;15;362;0;4;322;134;255;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.781;CO;2024-10-03 11:26:46.044000;2024-10-04 15:25:09.116000;HCPE-1496,414.796;;DESFIBRILADOR-CARDIOVERSOR;MEDTRONIC;LIFEPAK-20;;SENC;9° NORTE;;EM USO;NÃO;1;27;1;27;0;0;0;;90;;;NÃO;;0;;0;AMANDA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.3050;EE;2025-11-10 07:55:54.096000;;HCPE-3650,;SDM200100114;MAMOGRAFO;HOLOGIC;SELENIA DIMENSION-3000 2-D;;SENC;MAMOGRAFIA;;EM USO;NÃO;;;;;0;1;106;61;180;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2498;CO;2025-09-23 15:30:54.989000;2025-09-23 15:37:02.016000;HCPE-1344,417.828;PET14201PT8;PET CT;GE HEALTHCARE;DISCOVERY;;SENC;PET SCAN;;EM USO;NÃO;0;0;0;0;0;0;;33;10;;0;SIM;NÃO;0;;0;MARIA KAROLINE DA SILVA ANDRADE
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.280;AE;2024-06-14 09:58:29.502000;;HCPE-2787,;2031844;VIDEO GASTROSCOPIO;OLYMPUS;GIF H-170;;SENC;SERVIÇO DE ENDOSCOPIA;;PARADO;NÃO;;;;;0;0;;;0;;;NÃO;;0;;0;LEONARDO REZENDE FREIRE RIBEIRO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.116;CO;2025-01-22 09:28:38.007000;2025-01-28 13:54:51.968000;;;PLACA UEC;;;1;SENC;ENDOSCOPIA;;EM USO;;6;148;5;142;0;22;1366;;30;;;NÃO;;0;;0;FABIANA RIBEIRO DA SILVA BRAGA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.114;CO;2025-01-21 14:35:04.019000;2025-01-28 13:55:08.575000;;405KCRNKR502;CASSETE DIGITALIZADOR;LG;14-HQ-701-G;;SENC;RAIO-X;;EM USO;NÃO;6;167;6;146;0;0;2524;;120;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1985;CO;2025-08-12 13:40:54.776000;2025-08-13 09:46:46.006000;HCPE-3055;7182.12.21;ESTEIRA ERGOMETRICA;INBRAMED;SUPER ATL;;SENC;MEDICINA NUCLEAR;;EM USO;NÃO;0;20;0;3;0;1;91;;60;;;NÃO;;0;;0;NARA GABRIEL NIGRO
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1477;CO;2025-06-17 15:08:17.672000;2025-06-18 08:21:30.023000;;;LARINGOSCOPIO RIGIDO;;;1;SENC;endoscopia ;;EM USO;;0;17;0;2;0;2;67;;90;;;NÃO;;0;;0;ROMÁRIO BARBOSA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.1990;CO;2025-08-13 08:51:22.962000;2025-09-10 11:05:02.549000;;405KCBDKR501;CASSETE DIGITALIZADOR;LG;14-HQ-701-G;;SENC;RAIO-X;;EM USO;NÃO;28;674;28;673;0;0;40394;8;180;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.2485;CO;2025-09-23 10:24:28.036000;2025-09-23 15:37:19.567000;HCPE-3037;NM63GY50121;GAMA CAMARA SPECT CT;GE HEALTHCARE;DISCOVERY NM-630-SPECT;;SENC;MEDICINA NUCLEAR;;EM USO;NÃO;0;5;0;5;0;0;292;32;60;;;NÃO;;0;;0;ANTONIO AUGUSTO SILVA OLIVEIRA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;25.908;CO;2025-04-25 08:59:23.814000;2025-04-30 14:55:03.979000;HCPE-1468,414.863;5631;SIS DIGITALIZACAO IMAGEM RADIOGRAFIA;AGFA;CR-85-X;;SENC;RAIO-X;;EM USO;NÃO;5;125;5;125;5;125;76;132;100;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
HC-UFPE;HC;UNIDI - 5369;Manutenção Corretiva;24.816;CO;2024-10-07 14:41:25.591000;2024-10-07 16:27:24.942000;HCPE-2558,;KM0602G;SIS RADIOGRAFICO DIGITAL;SAWAE;ALTUS ST-543;;SENC;SERVIÇO DE RADIOLOGIA CONVENCIONAL;;EM USO;NÃO;0;1;0;1;0;1;84;28;120;;;NÃO;;0;;0;TIAGO DA SILVA JORNADA
