Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35
3;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-2602,771.623;JAQ078855;;INCUBADORA RN MOVEL;EQUIPAMENTO;FANEM;DUETTO-2386;FANEM LTDA;69500;2020-03-05 00:00:00;06/2020;67287;2021-03-05 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"02 SENSORES REUTILIZÁVEIS DE PELE
01 SUPORTE DE SORO
01 SUPORTE PARA CILINDRO
01 SUPORTE TIPO BANDEJA PARA MONITORES
ACESSÓRIOS PARA UMIDIFICADOR";4;;;;;;93;2025-08-05 14:23:49.772000
3;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-2603,771.622;JAQ078856;;INCUBADORA RN MOVEL;EQUIPAMENTO;FANEM;DUETTO-2386;FANEM LTDA;69500;2020-03-05 00:00:00;06/2020;67287;2021-03-05 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"02 SENSORES REUTILIZÁVEIS DE PELE
01 SUPORTE DE SORO
01 SUPORTE PARA CILINDRO
01 SUPORTE TIPO BANDEJA PARA MONITORES
ACESSÓRIOS PARA UMIDIFICADOR";11;;;;;;0;2025-08-18 15:40:14.238000
3;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-0526,409.237;CF1477;;INCUBADORA RN TRANSPORTE;EQUIPAMENTO;FANEM;IT-158-TS;FANEM LTDA;20000;2003-01-01 00:00:00;;1;2004-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;6;;;;;;5;2025-09-01 03:10:05.088000
3;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1261,	407.213;;;INCUBADORA RN TRANSPORTE;EQUIPAMENTO;FANEM;IT-158-TS;FANEM LTDA;20000;2013-02-01 00:00:00;;1;2014-02-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;;2;;820;;0;
3;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1311,407.202;CF1476;;INCUBADORA RN TRANSPORTE;EQUIPAMENTO;FANEM;IT-158-TS;FANEM LTDA;20000;2003-01-01 00:00:00;;1;2004-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;7;1;;4456;;;13;2025-06-03 14:19:50.281000
3;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-3325,769.385;GAS002021;;INCUBADORA RN TRANSPORTE;EQUIPAMENTO;FANEM;IT-158-TS;FANEM LTDA;52200;2022-10-14 00:00:00;43/22;76593;2022-11-14 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"02 SENSOR DE TEMPERATURA
01 MANGUEIRA DE OXIGÊNIO
01 SUPORTE DE SORO
01 BANDEJA PARA MONITOR
12 FILTRO DE AR
01 MANGUEIRA DE AR COMPRIMIDO";3;1;;;;;446;
3;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-1911,409.218;CF7368;;INCUBADORA RN TRANSPORTE;EQUIPAMENTO;FANEM;IT-158-TS;FANEM LTDA;20000;2003-01-01 00:00:00;;1;2004-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;2025-09-23 14:18:58.628000
3;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-3716;NAU018331;;INCUBADORA RN TRANSPORTE;EQUIPAMENTO;FANEM;IT-158-TS;FANEM LTDA;39372;2025-03-21 00:00:00;15/2025;87235;2027-03-21 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;2025-09-10 13:59:02.082000
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;PET SCAN;HCPE-2152;60764873200041;;INJETOR MEIO CONTRASTE;EQUIPAMENTO;MEDRAD;STELLANT D SCT-221-D;MINISTÉRIO DA EDUCAÇÃO;100000;2004-04-22 00:00:00;;1;2005-04-22 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;RESSONÂNCIA;HCPE-2105;301201246959;;INJETOR MEIO CONTRASTE;EQUIPAMENTO;BAYER;SPECTRIS SOLARIS EP;MINISTÉRIO DA EDUCAÇÃO;100000;2018-10-08 00:00:00;;1;2019-10-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;1;;47000.07;;;0;
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;RESSONÂNCIA;HCPE-3693;312270;;INJETOR MEIO CONTRASTE;EQUIPAMENTO;BAYER;SPECTRIS SOLARIS EP;BAYER S/A;155000;2024-10-02 00:00:00;36/24;242.677;2027-10-02 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;TOMOGRAFIA;;905115;;INJETOR MEIO CONTRASTE;EQUIPAMENTO;MEDRAD;SALIENT DC-009-DW;PHILIPS MEDICAL SYSTEMS LTDA;100000;2023-11-23 00:00:00;23536.012748/2024-98;52588;2025-07-17 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;TOMOGRAFIA;HCPE-1474,414.954;C0614B512X;;INJETOR MEIO CONTRASTE;EQUIPAMENTO;MALLINCKRODT;OPTIVANTAGE DH;MINISTÉRIO DA EDUCAÇÃO;205000;2015-08-01 00:00:00;;1;2018-08-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;143;
2;HC-UFPE;HC;UNIRI;UNIDADE DE RADIOLOGIA INTERVENCIONISTA;HEMODINÂMICA;HCPE-1458,414.553;C10130C016X;;INJETOR MEIO CONTRASTE;EQUIPAMENTO;LIEBEL FLARSHEIM;ANGIOMAT ILLUMENA;MALLINCKRODT DO BRASIL LTDA;200000;2014-01-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
2;HC-UFPE;HC;UTI ADULTO;UNIDADE DE CUIDADO INTENSIVO E SEMI-INTENSIVO ADULTO;UTI ADULTO- 5º ANDAR;HCPE-2799,771.216;2035288;;INSUFLADOR BAINHA TUBO TRAQUEAL;EQUIPAMENTO;VBM;54 07 000;VAD MEDICAL COMERCIO LTDA;190000;2020-08-19 00:00:00;15/2020;4427;2021-08-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;;
2;HC-UFPE;HC;UTI ADULTO;UNIDADE DE CUIDADO INTENSIVO E SEMI-INTENSIVO ADULTO;UTI ADULTO- 5º ANDAR;HCPE-2800,771.215;2035330;;INSUFLADOR BAINHA TUBO TRAQUEAL;EQUIPAMENTO;VBM;54 07 000;VAD MEDICAL COMERCIO LTDA;190000;2020-08-19 00:00:00;15/2020;4427;2021-08-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;1;
2;HC-UFPE;HC;UTI ADULTO;UNIDADE DE CUIDADO INTENSIVO E SEMI-INTENSIVO ADULTO;UTI ADULTO- 5º ANDAR;HCPE-3516,411.297;1727106;;INSUFLADOR BAINHA TUBO TRAQUEAL;EQUIPAMENTO;VBM;54 07 000-C;FEPLIPE MARTINS GOMES- EPP;2400;2017-10-30 00:00:00;29/18;544;2018-10-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1417,410.343;WV18619;;INSUFLADOR LAPAROSCOPIA;EQUIPAMENTO;KARL STORZ;THERMOFLATOR-264320 20;H STRATTNER E CIA LTDA;15000;2018-03-01 00:00:00;;;2018-03-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;6;1;;13750;;;43;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1919;WV18638;;INSUFLADOR LAPAROSCOPIA;EQUIPAMENTO;KARL STORZ;THERMOFLATOR-264320 20;GENERICO;50000;2018-06-14 00:00:00;;1;2019-06-14 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS; UNIDADE DE BLOCO CIRÚRGICO;HCPE-3355;X010951;;INSUFLADOR LAPAROSCOPIA;EQUIPAMENTO;KARL STORZ;ENDOFLATOR-50-SCB;H STRATTNER E CIA LTDA;443429.76;2022-10-06 00:00:00;47/2022;179.122;2023-10-06 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;2;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1583,757.846;WV18616;;INSUFLADOR MECANICO LAPAROSCOPIA;EQUIPAMENTO;KARL STORZ;26432020;MINISTÉRIO DA EDUCAÇÃO;50000;2015-01-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;5;;;;;;1;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1968;WV18608;;INSUFLADOR MECANICO LAPAROSCOPIA;EQUIPAMENTO;KARL STORZ;26432020;GENERICO;50000;2018-07-12 00:00:00;;0;2019-07-12 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-2090,407.911;WV18610;;INSUFLADOR MECANICO LAPAROSCOPIA;EQUIPAMENTO;KARL STORZ;26432020;GENERICO;50000;2018-09-19 00:00:00;;0;2019-09-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS; UNIDADE DE BLOCO CIRÚRGICO;HCPE-3353;YO858066P;;INTERFACE DADOS;EQUIPAMENTO;KARL STORZ;IMAGE-1-S H-3-TC-300;H STRATTNER E CIA LTDA;443429.76;2022-10-06 00:00:00;47/2022;179.122;2023-10-06 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;RESSONÂNCIA;HCPE-2831;SM325H9;;LARINGOSCOPIO RIGIDO;EQUIPAMENTO;SCOPE MEDICAL;SM-192-C-6;STRAFER PRODUTOS MÉDICO HOSPITALARES EIRELI EPP;11884;2020-08-11 00:00:00;;4650;2022-08-11 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;RESSONANCIA MAGNÉTICA;;MS-325H9;;LARINGOSCOPIO RIGIDO;EQUIPAMENTO;SCOPE MEDICAL;MR CONDITIONAL;MINISTÉRIO DA EDUCAÇÃO;14971.7;2025-03-25 00:00:00;;101;2026-03-25 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;ACOMPANHA: MALETA DE TRANSPORTE, 02 BATERIAS COM CASE, LMANINAS MAC 4, MAC 3, MAC 2, MILLER 1, MILLER 2, MILLER 3;;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;HCPE-3631;2343180520;;LAVADORA US;EQUIPAMENTO;BAUMER;E-0201 042;BAUMER S A;64000;2024-01-15 00:00:00; 05/2024;209631;2027-01-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;8;2;;;;;15;2025-04-01 11:22:34.707000
2;HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO; UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO ;HCPE-3638;2349181500;;LAVADORA US;EQUIPAMENTO;BAUMER;E-0201 042;BAUMER S A;64000;2024-04-19 00:00:00;23/24;210662;2027-04-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"CESTO LAVADORA ULTRASSONICA; CESTO INSTRUMENTAIS PEQUENOS LAVADORA ULTRASSONICA";2;1;;;;;54;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO - 5º ANDAR;HCPE-2877,;4908/20-458;;LITOTRIPTOR INTRACORPOREO;EQUIPAMENTO;ENGEMED;CALCULITUS;ENGEMED INDUSTRIA E COMÉRCIO LTDA;22736;2020-12-03 00:00:00;29/2020;1917;2021-12-03 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;23;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO - 5º ANDAR;HCPE-2878,;4907/20-457;;LITOTRIPTOR INTRACORPOREO;EQUIPAMENTO;ENGEMED;CALCULITUS;ENGEMED INDUSTRIA E COMÉRCIO LTDA;22736;2020-12-03 00:00:00;29/2020;1917;2021-12-03 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO - 5º ANDAR;HCPE-2903,772.106;5005/20-465;;LITOTRIPTOR INTRACORPOREO;EQUIPAMENTO;ENGEMED;CALCULITUS;ENGEMED INDUSTRIA E COMÉRCIO LTDA;22736;2021-02-02 00:00:00;07/2021;1940;2022-02-02 00:00:00;2025-09-08 15:27:27.629000;NÃO;NÃO;SIM;NÃO;NÃO;SIM;SIM;;2;;;;;4 ANOS, 7 MESES E 6 DIAS;0;
2;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-3783;;;MEDIDOR PRESSAO/TEMPERATURA/UMIDADE;EQUIPAMENTO;CENTRAL BRASIL INSTRUMENTOS;CBHT-2;CENTRAL BRASIL INSTRUMENTOS DE MEDIÇÃO;44.5;2025-05-05 00:00:00;;22329;2026-05-05 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;2025-07-02 16:06:04.052000
2;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;TOMOGRAFIA;HCPE-2312;;;MEDIDOR PRESSAO/TEMPERATURA/UMIDADE;EQUIPAMENTO;INCOTERM;7663 02 0 00;MINISTÉRIO DA EDUCAÇÃO;44.5;2019-04-11 00:00:00;;1;2020-04-11 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-3608;220389;;MEDIDOR PRESSAO VIAS AEREAS;EQUIPAMENTO;JG MORIYA;UNIVERSAL;UDILIFE COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;2000;2024-02-28 00:00:00;08/2024;6526;2025-01-09 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-3646;220390;;MEDIDOR PRESSAO VIAS AEREAS;EQUIPAMENTO;JG MORIYA;UNIVERSAL;UDILIFE COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;2000;2024-03-04 00:00:00; 10/2024;6536 ;2025-01-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-3647;220383;;MEDIDOR PRESSAO VIAS AEREAS;EQUIPAMENTO;JG MORIYA;UNIVERSAL;UDILIFE COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;2000;2024-03-04 00:00:00; 08/2024;6530;2025-01-10 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1861,408.238;12016;;MESA CIRURGICA;EQUIPAMENTO;MERCEDES IMEC;MI-3001-E;GENERICO;44500;2018-05-22 00:00:00;;0;2019-05-22 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-3611;48-36003456;;MESA CIRURGICA;EQUIPAMENTO;MINDRAY;HYBASE-6100;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;108916.67;2023-12-29 00:00:00;;47751;2025-01-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-3609;48-34003197;;MESA CIRURGICA;EQUIPAMENTO;MINDRAY;HYBASE-6100;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;108916.67;2023-12-29 00:00:00;;47751;2025-01-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-3610;48-36003458;;MESA CIRURGICA;EQUIPAMENTO;MINDRAY;HYBASE-6100;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;108916.67;2023-12-29 00:00:00;;47751;2025-01-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-0116,407.943;01784;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;1;;;;;256;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1262,407.229;01794;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;72;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1386,407.870;01782;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;;;;;;7;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1387,759.694;11945;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHACLASSIC PRO-1118;MAQUET DO BRASIL EQUIPAMENTOS MEDICOS LTDA;130000;2018-01-16 00:00:00;2/18;16253;2019-01-16 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"APOIO PARA CABEÇA INCLINÁVEL
PAR DE PLACAS APOIA PERNAS
PLACA PARA BRAÇO COM ARTICULAÇÃO
TELA DE ANESTESIA SEM FIXADOR
FIXADOR DE AJUSTE RADIAL
SEGMENTO EXTENSOR
COMANDO COM CABO
CORREIA DE FIXAÇÃO DO CORPO";1;;;;;;48;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1408,407.895;01795;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1562,410.890;01793;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;1;;13001.4;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1569,410.881;01792;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1577,410.316;01783;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-1720,413.708;01780;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-2072,413.901;01785;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-2099,407.947;01786;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-2203,410.328;01781;;MESA CIRURGICA;EQUIPAMENTO;MAQUET;ALPHASTAR-1132;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;100000;2001-02-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;1;;17000;;;0;
2;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;HCPE-2975,760.796;04LC068;;MICROMOTOR;EQUIPAMENTO;BELTEC;LBC-300;MINISTÉRIO DA EDUCAÇÃO;44500;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
2;HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;COM-MMCAPELLARO-02;201709455;;MICROMOTOR;EQUIPAMENTO;MICRODENT;INTRA;M.M. CAPELLANO INDÚSTRIA E DISTRIBUIDORA DE PRODUTOS MÉDICO;56000;2025-01-09 00:00:00;;2720;2026-01-09 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
3;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-0001,407.984;6636161591;;MICROSCOPIO CIRURGICO;EQUIPAMENTO;CARL ZEISS;OPMI VARIO-700;CARL ZEISS DO BRASIL LTDA;400000;2014-01-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;5;;;;;;1;
